COMPOSER,TITLE,PATH
Ludwig van Beethoven,"Sonata No. 32 in C Minor, Op. 111 ",2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--2.midi
Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, 1st mov.",2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--2.midi
Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, First Movement",2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_13_Track13_wav.midi
Ludwig van Beethoven,"Sonata No. 4 in E-flat Major, Op. 7, I. Allegro molto e con brio",2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.midi
Ludwig van Beethoven,"Sonata No. 5 in C Minor, Op. 10 No. 1, First Movement",2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_03_Track03_wav.midi
Ludwig van Beethoven,"Sonata No. 5 in C Minor, Op. 10 No. 1, I. Allegro molto e con brio",2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--2.midi
Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3",2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--1.midi
Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3, 1st mov.",2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--1.midi
Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3, First Movement",2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.midi
Ludwig van Beethoven,"Sonata No. 7, Op. 10 No. 3 in D Major, I. Presto",2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.midi
Ludwig van Beethoven,"Sonata No. 8 in C Minor, Op.13",2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.midi
Ludwig van Beethoven,Sonata Op. 10/3,2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.midi
Ludwig van Beethoven,Sonata Op. 101,2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.midi
Ludwig van Beethoven,Sonata Op. 110,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.midi
Ludwig van Beethoven,"Sonata Op. 31, No. 3 in E-flat Major",2004/MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.midi
Ludwig van Beethoven,Sonata Op. 54 in F Major,2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.midi
Ludwig van Beethoven,Sonata Op. 78,2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.midi
Ludwig van Beethoven,"Sonata Op. 81 No. 26, 'Les Adieux'",2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.midi
Ludwig van Beethoven,"Sonata in A-flat, Op. 110",2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.midi
Ludwig van Beethoven,"Sonata in C Major, Op. 2 No. 3, 1st mov.",2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi
Ludwig van Beethoven,"Sonata in C Major, Op. 53 'Waldstein'",2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.midi
Ludwig van Beethoven,"Sonata in D Minor, Op. 31 No. 2 Tempest",2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.midi
Ludwig van Beethoven,"Sonata in D minor, Op. 31, No. 2",2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.midi
Ludwig van Beethoven,"Sonata in E Major, Op. 109",2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.midi
Ludwig van Beethoven,"Sonata in E Major, Op. 14, No. 1",2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.midi
Ludwig van Beethoven,"Sonata in E-flat Major, Op. 81a",2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_01_WAV.midi
Ludwig van Beethoven,"Thirty-Two Variaions in C Minor, WoO80",2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_03_Track03_wav.midi
Ludwig van Beethoven,"Thirty-Two Variations  in C Minor, WoO 80",2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--2.midi
Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.midi
Ludwig van Beethoven,"Thirty-Two Variations in C minor, WoO 80    ",2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_08_R2_2015_wav--1.midi
Ludwig van Beethoven,"Variations and Fugue in E-flat Major, Op. 35, Eroica",2009/MIDI-Unprocessed_16_R1_2009_01-02_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_01_WAV.midi
"Mikhail Glinka, Mily Balakirev",Lark,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--5.midi
Mily Balakirev,"In the Garden, Etude-Idyll",2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_06_Track06_wav.midi
Mily Balakirev,Islamei,2004/MIDI-Unprocessed_XP_04_R1_2004_06_ORIG_MID--AUDIO_04_R1_2004_08_Track08_wav.midi
Mily Balakirev,Islamey,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_05_Track05_wav.midi
Mily Balakirev,Oriental Fantasy Islamey,2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_10_Track10_wav.midi
Modest Mussorgsky,Pictures at an E,2006/MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_04_Track04_wav.midi
Modest Mussorgsky,Pictures at an Exhibition,2004/MIDI-Unprocessed_XP_03_R1_2004_01-02_ORIG_MID--AUDIO_03_R1_2004_02_Track02_wav.midi
Muzio Clementi,"Sonata Bb, Op. 24, No. 2",2009/MIDI-Unprocessed_18_R1_2009_01-03_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_02_WAV.midi
Muzio Clementi,Sonata Op. 24/2,2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_01_Track01_wav.midi
Muzio Clementi,"Sonata Op. 25 No. 5 in F-sharp Minor, First Movement",2011/MIDI-Unprocessed_10_R1_2011_MID--AUDIO_R1-D4_04_Track04_wav.midi
Muzio Clementi,"Sonata in B-flat Major, Op.24, No. 2",2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_01_WAV.midi
Muzio Clementi,Sonata in F# Min,2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_01_Track01_wav.midi
Muzio Clementi,"Sonata in F-sharp minor, op. 25 no. 5, 1st mov.",2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi
"Niccolò Paganini, Franz Liszt",Etude No. 6 in A Minor,2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--4.midi
Nikolai Medtner,"Fairy Tale in D Minor, Op. 54",2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_05_WAV.midi
Nikolai Medtner,"Fairy Tales Op. 51 No. 1, 2 and No. 3",2017/MIDI-Unprocessed_078_PIANO078_MID--AUDIO-split_07-09-17_Piano-e_1-02_wav--3.midi
Nikolai Medtner,"Sonata Tragica, Op. 39, No. 5",2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--5.midi
Nikolai Medtner,Three Fairy Tales Skazki from Op. 34,2018/MIDI-Unprocessed_Recital16_MID--AUDIO_16_R1_2018_wav--2.midi
Nikolai Medtner,Two Fairy Tales,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_01_Track01_wav.midi
"Nikolai Rimsky-Korsakov, Sergei Rachmaninoff",The Flight of the Bunble-Bee,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--5.midi
Orlando Gibbons,Pavan,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--2.midi
Percy Grainger,Ramble on the Last Love - Duet,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--3.midi
Pyotr Ilyich Tchaikovsky,Dumka,2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_03_Track03_wav.midi
Pyotr Ilyich Tchaikovsky,"Dumka, Op. 59",2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--2.midi
Pyotr Ilyich Tchaikovsky,"Dumka, Op.59",2009/MIDI-Unprocessed_13_R1_2009_01-03_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_01_WAV.midi
Pyotr Ilyich Tchaikovsky,Meditation,2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_04_Track04_wav.midi
Pyotr Ilyich Tchaikovsky,Russian Scherzo Op. 1,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--5.midi
Pyotr Ilyich Tchaikovsky,"The Seasons, Op. 37a (Selections)",2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--5.midi
"Pyotr Ilyich Tchaikovsky, Mikhail Pletnev",Andante Maestoso from Nutcracker Suite,2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--5.midi
"Pyotr Ilyich Tchaikovsky, Mikhail Pletnev",Concert Suite from the Ballet Nutcracker,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_13_Track13_wav.midi
"Pyotr Ilyich Tchaikovsky, Mikhail Pletnev",Concert Suite from the Nutcracker,2004/MIDI-Unprocessed_XP_11_R1_2004_03-04_ORIG_MID--AUDIO_11_R1_2004_03_Track03_wav.midi
"Pyotr Ilyich Tchaikovsky, Mikhail Pletnev",Intermezzo from Nutcracker Suite,2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--3.midi
"Pyotr Ilyich Tchaikovsky, Mikhail Pletnev",March from Nutcracker Suite,2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--4.midi
"Pyotr Ilyich Tchaikovsky, Mikhail Pletnev",Nutcracker Suite,2006/MIDI-Unprocessed_09_R1_2006_01-04_ORIG_MID--AUDIO_09_R1_2006_04_Track04_wav.midi
"Pyotr Ilyich Tchaikovsky, Sergei Rachmaninoff",Lullaby,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_04_Track04_wav.midi
"Pyotr Ilyich Tchaikovsky, Sergei Rachmaninoff","Lullaby Op. 16, No. 1",2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_05_Track05_wav.midi
"Richard Wagner, Franz Liszt",IsoldasLiebestod,2006/MIDI-Unprocessed_16_R1_2006_01-04_ORIG_MID--AUDIO_16_R1_2006_02_Track02_wav.midi
"Richard Wagner, Franz Liszt",Isolde's Liebestod,2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_02_WAV.midi
Robert Schumann,ABEGG Op. 1,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_08_R2_2015_wav--3.midi
Robert Schumann,ABEGG Variations Op. 1,2011/MIDI-Unprocessed_04_R1_2011_MID--AUDIO_R1-D2_06_Track06_wav.midi
Robert Schumann,"ABEGG Variations, Op. 1",2008/MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--3.midi
Robert Schumann,"Arabesque, Op. 18",2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--2.midi
Robert Schumann,"Carnaval, Op. 9",2004/MIDI-Unprocessed_XP_01_R1_2004_03_ORIG_MID--AUDIO_01_R1_2004_04_Track04_wav.midi
Robert Schumann,"Davidsbundlertanze, Op. 6",2004/MIDI-Unprocessed_XP_19_R1_2004_01-02_ORIG_MID--AUDIO_19_R1_2004_03_Track03_wav.midi
Robert Schumann,Fantasie Op. 17,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_11_R1_2018_wav--5.midi
Robert Schumann,"Fantasy Pieces, Op. 12",2004/MIDI-Unprocessed_XP_08_R1_2004_01-02_ORIG_MID--AUDIO_08_R1_2004_02_Track02_wav.midi
Robert Schumann,"Fantasy in C Major, Op. 17",2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--2.midi
Robert Schumann,"Gesänge der Frühe, Op. 133",2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--4.midi
Robert Schumann,"Humoresque, Op. 20",2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_20_R1_2014_wav--2.midi
Robert Schumann,"Intermezzi, Opus 4",2004/MIDI-Unprocessed_XP_11_R1_2004_01-02_ORIG_MID--AUDIO_11_R1_2004_02_Track02_wav.midi
Robert Schumann,Kreisleriana,2006/MIDI-Unprocessed_23_R1_2006_01-05_ORIG_MID--AUDIO_23_R1_2006_04_Track04_wav.midi
Robert Schumann,"Kreisleriana, Op. 16",2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_04_Track04_wav.midi
Robert Schumann,"Kreisleriana, Op. 16 (1st edition) ",2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_12_R1_2014_wav--1.midi
Robert Schumann,"Kreisleriana, Op. 16 ",2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--3.midi
Robert Schumann,"Romances Op. 28, Nos. 2 and 3",2011/MIDI-Unprocessed_23_R3_2011_MID--AUDIO_R3-D8_03_Track03_wav.midi
Robert Schumann,Sonata F# Minor,2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_01_Track01_wav.midi
Robert Schumann,"Sonata No. 1 in F-Sharp Minor, Op. 11 ",2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_08_R3_2014_wav.midi
Robert Schumann,"Sonata No. 1 in F-sharp Minor, Op. 11",2009/MIDI-Unprocessed_13_R1_2009_04_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_04_WAV.midi
Robert Schumann,"Sonata No. 2 in G Minor, Op. 22",2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--4.midi
Robert Schumann,"Sonata No. 2 in G Minor, Op. 22 ",2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--3.midi
Robert Schumann,Symphonic Etudes,2006/MIDI-Unprocessed_08_R1_2006_01-04_ORIG_MID--AUDIO_08_R1_2006_Disk1_03_Track03_wav.midi
Robert Schumann,Symphonic Etudes Op. 13,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_13_R1_2018_wav--2.midi
Robert Schumann,Symphonic Etudes Op. 13 (with Posthumous variations),2018/MIDI-Unprocessed_Recital20_MID--AUDIO_20_R1_2018_wav--4.midi
Robert Schumann,"Symphonic Etudes, Op. 13",2009/MIDI-Unprocessed_02_R1_2009_01-02_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_02_WAV.midi
Robert Schumann,"Symphonic Etudes, Op. 13 (with Posthumous Etudes)",2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--8.midi
Robert Schumann,Toccata Op. 7,2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_02_Track02_wav.midi
Robert Schumann,"Toccata in C Major, Op. 7",2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--4.midi
Robert Schumann,"Toccata in C Major, Opus 7",2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_10_Track10_wav.midi
Robert Schumann,"Toccata in C, Op. 7",2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_02_WAV.midi
"Robert Schumann, Franz Liszt",Widmung,2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--3.midi
Sergei Rachmaninoff,Corelli Var.Op42,2006/MIDI-Unprocessed_09_R1_2006_01-04_ORIG_MID--AUDIO_09_R1_2006_03_Track03_wav.midi
Sergei Rachmaninoff,Elegie in E-Flat Minor Op. 3,2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_02_Track02_wav.midi
Sergei Rachmaninoff,"Elegie in E-flat Minor, Op. 3 No. 1",2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--3.midi
Sergei Rachmaninoff,"Elegy Op. 3, No. 1",2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_03_Track03_wav.midi
Sergei Rachmaninoff,Etude Tableau Op. 39 No. 5,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--2.midi
Sergei Rachmaninoff,Etude Tableaux Op. 39 No. 1 in C Minor,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--3.midi
Sergei Rachmaninoff,Etude Tableaux Op. 39 No. 6 in A Minor,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--4.midi
Sergei Rachmaninoff,Etude-Tableau Op. 39 No. 6 in A Minor,2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--4.midi
Sergei Rachmaninoff,"Etude-Tableau in C Minor, Op. 39, No. 1",2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--5.midi
Sergei Rachmaninoff,"Etude-Tableau in E-flat Minor, op. 39 No. 5",2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--3.midi
Sergei Rachmaninoff,"Etude-Tableau, Op. 39 No. 6 in A Minor",2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_05_Track05_wav.midi
Sergei Rachmaninoff,Etude-Tableaux Op. 39 No. 5,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--3.midi
Sergei Rachmaninoff,Etude-Tableaux Op. 39 No. 5 in E-flat Minor,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--4.midi
Sergei Rachmaninoff,Etude-Tableaux Op. 39 No. 6 in A Minor,2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--3.midi
Sergei Rachmaninoff,"Etude-Tableaux, Opus 33 No. 3 in C Minor",2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_06_Track06_wav.midi
Sergei Rachmaninoff,"Etude-Tableaux, Opus 39 No. 8 in D Minor",2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_08_Track08_wav.midi
Sergei Rachmaninoff,Etudes-Tableaux,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_07_Track07_wav.midi
Sergei Rachmaninoff,Etudes-Tableaux Op. 33,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--3.midi
Sergei Rachmaninoff,"Humoresque Op. 10, No. 5",2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_04_Track04_wav.midi
Sergei Rachmaninoff,Lilac,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_03_Track03_wav.midi
Sergei Rachmaninoff,"Moment Musical, Op. 16, No.4",2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--2.midi
Sergei Rachmaninoff,Moment Musicaux Op. 16 No. 4 in E Minor,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--2.midi
Sergei Rachmaninoff,"Moment Musicaux, Op. 16 No. 3 in B Minor",2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--4.midi
Sergei Rachmaninoff,"Moment Musicaux, Op. 16 No. 4 in E Minor",2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--5.midi
Sergei Rachmaninoff,"Moment Musicaux, Op. 16 No. 5",2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--4.midi
Sergei Rachmaninoff,Moments Musicaux,2006/MIDI-Unprocessed_22_R1_2006_01-04_ORIG_MID--AUDIO_22_R1_2006_04_Track04_wav.midi
Sergei Rachmaninoff,"Moments Musicaux, Op. 16",2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_03_Track03_wav.midi
Sergei Rachmaninoff,Polka de W.R.,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_06_Track06_wav.midi
Sergei Rachmaninoff,Polka de W. R.,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_04_Track04_wav.midi
Sergei Rachmaninoff,Prelude Op. 23 No. 4 in D Major,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--4.midi
Sergei Rachmaninoff,Prelude Op. 23 No. 6 in E-flat Major,2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--3.midi
Sergei Rachmaninoff,"Prelude Op. 23, No. 2",2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_04_Track04_wav.midi
Sergei Rachmaninoff,Prelude Op. 23/4,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_05_Track05_wav.midi
Sergei Rachmaninoff,Prelude Op. 3 No. 2 in C-sharp Minor,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--5.midi
Sergei Rachmaninoff,Prelude Op. 32 No. 8 in A Minor,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--5.midi
Sergei Rachmaninoff,"Prelude Op. 32, No. 10",2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--1.midi
Sergei Rachmaninoff,Prelude Op. 32/5,2006/MIDI-Unprocessed_14_R1_2006_01-05_ORIG_MID--AUDIO_14_R1_2006_04_Track04_wav.midi
Sergei Rachmaninoff,"Prelude in C-sharp Minor, Op. 3, No. 2",2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_02_Track02_wav.midi
Sergei Rachmaninoff,"Prelude in D Major, Op. 23, No. 4",2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--3.midi
Sergei Rachmaninoff,"Prelude in G-Sharp Minor,Op. 32 No. 12",2011/MIDI-Unprocessed_03_R2_2011_MID--AUDIO_R2-D1_06_Track06_wav.midi
Sergei Rachmaninoff,"Preludes Op. 23, Nos. 2, 4 and 5",2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--6.midi
Sergei Rachmaninoff,Sonata No. 2 in B-Flat Minor Op. 36 (1913),2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_04_Track04_wav.midi
Sergei Rachmaninoff,Sonata No. 2 in B-flat Minor,2004/MIDI-Unprocessed_XP_15_R1_2004_04_ORIG_MID--AUDIO_15_R1_2004_04_Track04_wav.midi
Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Op. 36",2004/MIDI-Unprocessed_XP_01_R1_2004_04-05_ORIG_MID--AUDIO_01_R1_2004_06_Track06_wav.midi
Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Op. 36 (1913)",2009/MIDI-Unprocessed_14_R1_2009_06-08_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_08_WAV.midi
Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Op.36",2009/MIDI-Unprocessed_08_R1_2009_05-06_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_06_WAV.midi
Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Opus 36",2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_08_Track08_wav.midi
Sergei Rachmaninoff,Sonata Op. 36,2006/MIDI-Unprocessed_03_R1_2006_01-05_ORIG_MID--AUDIO_03_R1_2006_05_Track05_wav.midi
Sergei Rachmaninoff,"Sonata in B-flat Minor, Op.36",2009/MIDI-Unprocessed_07_R1_2009_04-05_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_05_WAV.midi
"Sergei Rachmaninoff, György Cziffra",Flight of B.B.,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_08_Track08_wav.midi
"Sergei Rachmaninoff, Vyacheslav Gryaznov",Italian Polka,2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_06_WAV.midi
Wolfgang Amadeus Mozart,Fantasy in C Min,2006/MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_02_Track02_wav.midi
Wolfgang Amadeus Mozart,"Nine Variations, K. 264",2009/MIDI-Unprocessed_04_R1_2009_01-03_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_02_WAV.midi
Wolfgang Amadeus Mozart,"Nine variations on a minuet by Duport, K537",2018/MIDI-Unprocessed_Chamber2_MID--AUDIO_09_R3_2018_wav--1.midi
Wolfgang Amadeus Mozart,"Rondo in A Minor,  K. 511",2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_12_Track12_wav.midi
Wolfgang Amadeus Mozart,Sonata K. 457,2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_01_Track01_wav.midi
